generation;idx;fitness;param0;param1;param2;param3;param4;param5;param6;param7;param8;param9
29;26;1.3333333333333333;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
29;27;1.263157894736842;;-rrt;;;;;;;;
29;28;1.3333333333333333;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
29;29;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
29;30;1.2972972972972974;;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
29;31;1.3333333333333333;-d;;;;;;;;;
29;32;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
29;33;1.3714285714285714;-d;-rrt;;;;;;;;
29;34;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
29;35;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
29;36;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;;;
29;37;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
29;38;1.3333333333333333;-d;-rrt;-ct;-cta;1.0;-ctb;3;-rsd;-r;5
29;39;1.263157894736842;;-rrt;-ct;-cta;0.0;-ctb;1;;;
30;0;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
30;1;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
30;2;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
30;3;1.3714285714285714;-d;-rrt;;;;;;;;
30;4;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
30;5;1.3714285714285714;-d;-rrt;;;;;;;;
30;6;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
30;7;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
30;8;1.3714285714285714;-d;-rrt;;;;;;;;
30;9;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;1
30;10;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
30;11;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
30;12;1.3714285714285714;-d;-rrt;;;;;;;;
30;13;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
30;14;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
30;15;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
30;16;1.3333333333333333;-d;;;;;;;;;
30;17;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
30;18;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
30;19;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
30;20;1.3714285714285714;-d;-rrt;;;;;;;;
30;21;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
30;22;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
30;23;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
30;24;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
30;25;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;;;
30;26;1.3333333333333333;-d;;;;;;;;;
30;27;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;-rsd;-r;10
30;28;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;-rsd;-r;5
30;29;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
30;30;1.3333333333333333;-d;-rrt;-ct;-cta;1.0;-ctb;3;-rsd;-r;10
30;31;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
30;32;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
30;33;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;1
30;34;1.0;-d;-rrt;-ct;-cta;0.0;-ctb;10;-rsd;-r;1
30;35;1.263157894736842;;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
30;36;1.2972972972972974;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;1
30;37;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
30;38;1.3333333333333333;-d;;-ct;-cta;1.0;-ctb;1;;;
30;39;1.3714285714285714;-d;-rrt;;;;;;;;
31;0;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
31;1;1.3714285714285714;-d;-rrt;;;;;;;;
31;2;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
31;3;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
31;4;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
31;5;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
31;6;1.3714285714285714;-d;-rrt;;;;;;;;
31;7;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
31;8;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
31;9;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
31;10;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
31;11;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
31;12;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
31;13;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;1
31;14;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
31;15;1.3714285714285714;-d;-rrt;;;;;;;;
31;16;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
31;17;1.3714285714285714;-d;-rrt;;;;;;;;
31;18;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;;;
31;19;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
31;20;1.2972972972972974;;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;1
31;21;1.3714285714285714;-d;-rrt;;;;;;;;
31;22;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
31;23;1.3714285714285714;-d;-rrt;;;;;;;;
31;24;1.3333333333333333;-d;;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
31;25;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;10;-rsd;-r;5
31;26;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
31;27;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
31;28;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
31;29;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
31;30;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
31;31;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
31;32;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
31;33;1.2972972972972974;-d;;;;;;;-rsd;-r;1
31;34;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
31;35;1.0;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
31;36;1.3333333333333333;-d;;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
31;37;1.2972972972972974;;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;1
31;38;1.2972972972972974;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;1
31;39;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
32;0;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
32;1;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
32;2;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
32;3;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
32;4;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;1
32;5;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
32;6;1.3714285714285714;-d;-rrt;;;;;;;;
32;7;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
32;8;1.3714285714285714;-d;-rrt;;;;;;;;
32;9;1.3714285714285714;-d;-rrt;;;;;;;;
32;10;1.3714285714285714;-d;-rrt;;;;;;;;
32;11;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
32;12;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
32;13;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
32;14;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
32;15;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
32;16;1.2972972972972974;;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
32;17;1.3333333333333333;-d;-rrt;-ct;-cta;1.0;-ctb;3;-rsd;-r;1
32;18;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
32;19;1.263157894736842;;-rrt;;;;;;;;
32;20;1.2972972972972974;;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
32;21;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
32;22;1.3714285714285714;-d;-rrt;;;;;;;;
32;23;1.0;-d;-rrt;-ct;-cta;0.67;-ctb;10;-rsd;-r;5
32;24;1.3333333333333333;-d;;;;;;;-rsd;-r;5
32;25;1.263157894736842;;-rrt;;;;;;;;
32;26;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
32;27;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;-rsd;-r;5
32;28;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
32;29;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
32;30;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
32;31;1.3333333333333333;-d;;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
32;32;1.2972972972972974;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;1
32;33;1.3333333333333333;-d;-rrt;-ct;-cta;1.0;-ctb;3;-rsd;-r;1
32;34;1.263157894736842;;-rrt;;;;;;;;
32;35;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
32;36;1.3333333333333333;-d;-rrt;-ct;-cta;1.0;-ctb;3;-rsd;-r;5
32;37;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
32;38;1.2972972972972974;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
32;39;1.3714285714285714;-d;-rrt;;;;;;;;
33;0;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
33;1;1.3714285714285714;-d;-rrt;;;;;;;;
33;2;1.3714285714285714;-d;-rrt;;;;;;;;
33;3;1.3714285714285714;-d;-rrt;;;;;;;;
33;4;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
33;5;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
33;6;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
33;7;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
33;8;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
33;9;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
33;10;1.3714285714285714;-d;-rrt;;;;;;;;
33;11;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
33;12;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
33;13;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
33;14;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
33;15;1.3714285714285714;-d;-rrt;;;;;;;;
33;16;1.2972972972972974;;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
33;17;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
33;18;1.263157894736842;;-rrt;;;;;;-rsd;-r;5
33;19;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
33;20;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
33;21;1.263157894736842;;-rrt;;;;;;;;
33;22;1.0;-d;-rrt;-ct;-cta;0.67;-ctb;10;-rsd;-r;5
33;23;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
33;24;1.3714285714285714;-d;-rrt;;;;;;;;
33;25;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
33;26;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
33;27;1.3333333333333333;-d;;;;;;;;;
33;28;1.3714285714285714;-d;-rrt;;;;;;;;
33;29;1.3714285714285714;-d;-rrt;;;;;;;;
33;30;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
33;31;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
33;32;1.3714285714285714;-d;-rrt;;;;;;;;
33;33;1.3714285714285714;-d;-rrt;;;;;;;;
33;34;1.2972972972972974;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;1
33;35;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
33;36;1.3333333333333333;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
33;37;1.263157894736842;;-rrt;;;;;;-rsd;-r;10
33;38;1.2972972972972974;;-rrt;-ct;-cta;0.67;-ctb;1;;;
33;39;1.3333333333333333;-d;-rrt;-ct;-cta;1.0;-ctb;3;;;
34;0;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
34;1;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
34;2;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
34;3;1.3714285714285714;-d;-rrt;;;;;;;;
34;4;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
34;5;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
34;6;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
34;7;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
34;8;1.3714285714285714;-d;-rrt;;;;;;;;
34;9;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
34;10;1.3714285714285714;-d;-rrt;;;;;;;;
34;11;1.3714285714285714;-d;-rrt;;;;;;;;
34;12;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
34;13;1.3714285714285714;-d;-rrt;;;;;;;;
34;14;1.3714285714285714;-d;-rrt;;;;;;;;
34;15;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
34;16;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
34;17;1.3714285714285714;-d;-rrt;;;;;;;;
34;18;1.3333333333333333;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
34;19;1.263157894736842;;-rrt;;;;;;;;
34;20;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
34;21;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
34;22;1.3333333333333333;-d;;;;;;;-rsd;-r;5
34;23;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
34;24;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
34;25;1.3333333333333333;-d;;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
34;26;1.0;-d;-rrt;-ct;-cta;0.0;-ctb;10;-rsd;-r;5
34;27;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
34;28;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
34;29;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
34;30;1.263157894736842;;-rrt;;;;;;;;
34;31;1.3333333333333333;-d;;;;;;;-rsd;-r;10
34;32;1.3714285714285714;-d;-rrt;;;;;;;;
34;33;1.3714285714285714;-d;-rrt;;;;;;;;
34;34;1.3333333333333333;-d;-rrt;-ct;-cta;1.0;-ctb;3;-rsd;-r;5
34;35;1.3333333333333333;-d;;;;;;;;;
34;36;1.263157894736842;;-rrt;;;;;;-rsd;-r;5
34;37;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
34;38;1.3714285714285714;-d;-rrt;;;;;;;;
34;39;1.0;-d;-rrt;-ct;-cta;0.0;-ctb;10;;;
35;0;1.3714285714285714;-d;-rrt;;;;;;;;
35;1;1.3714285714285714;-d;-rrt;;;;;;;;
35;2;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
35;3;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
35;4;1.3714285714285714;-d;-rrt;;;;;;;;
35;5;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
35;6;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
35;7;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
35;8;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
35;9;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
35;10;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
35;11;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
35;12;1.3714285714285714;-d;-rrt;;;;;;;;
35;13;1.3714285714285714;-d;-rrt;;;;;;;;
35;14;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
35;15;1.3714285714285714;-d;-rrt;;;;;;;;
35;16;1.2972972972972974;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
35;17;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
35;18;1.0;-d;-rrt;-ct;-cta;0.67;-ctb;10;-rsd;-r;10
35;19;1.3333333333333333;-d;;-ct;-cta;0.0;-ctb;3;;;
35;20;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
35;21;1.3333333333333333;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
35;22;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;10;-rsd;-r;1
35;23;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;10;-rsd;-r;5
35;24;1.3714285714285714;-d;-rrt;;;;;;;;
35;25;1.2972972972972974;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
35;26;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
35;27;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
35;28;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
35;29;1.3714285714285714;-d;-rrt;;;;;;;;
35;30;1.0;-d;-rrt;-ct;-cta;0.0;-ctb;10;;;
35;31;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
35;32;1.263157894736842;;-rrt;;;;;;;;
35;33;1.3714285714285714;-d;-rrt;;;;;;;;
35;34;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
35;35;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;10;-rsd;-r;5
35;36;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
35;37;1.3333333333333333;-d;;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
35;38;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
35;39;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;;;
36;0;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
36;1;1.3714285714285714;-d;-rrt;;;;;;;;
36;2;1.3714285714285714;-d;-rrt;;;;;;;;
36;3;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
36;4;1.3714285714285714;-d;-rrt;;;;;;;;
36;5;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
36;6;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
36;7;1.3714285714285714;-d;-rrt;;;;;;;;
36;8;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
36;9;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
36;10;1.3714285714285714;-d;-rrt;;;;;;;;
36;11;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;;;
36;12;1.3714285714285714;-d;-rrt;;;;;;;;
36;13;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
36;14;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
36;15;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
36;16;1.263157894736842;;-rrt;;;;;;;;
36;17;1.3714285714285714;-d;-rrt;;;;;;;;
36;18;1.3714285714285714;-d;-rrt;;;;;;;;
36;19;1.3714285714285714;-d;-rrt;;;;;;;;
36;20;1.2972972972972974;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
36;21;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
36;22;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;-rsd;-r;5
36;23;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
36;24;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
36;25;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;-rsd;-r;1
36;26;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;-rsd;-r;5
36;27;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
36;28;1.3714285714285714;-d;-rrt;;;;;;;;
36;29;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
36;30;1.3333333333333333;-d;;;;;;;-rsd;-r;10
36;31;1.0;-d;-rrt;-ct;-cta;0.67;-ctb;10;-rsd;-r;5
36;32;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;;;
36;33;1.0;;-rrt;-ct;-cta;0.0;-ctb;10;;;
36;34;1.3333333333333333;-d;-rrt;-ct;-cta;1.0;-ctb;3;;;
36;35;1.3333333333333333;-d;;-ct;-cta;1.0;-ctb;1;;;
36;36;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
36;37;1.3333333333333333;-d;;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
36;38;1.3333333333333333;-d;;;;;;;;;
36;39;1.3714285714285714;-d;-rrt;;;;;;;;
37;0;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
37;1;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
37;2;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
37;3;1.3714285714285714;-d;-rrt;;;;;;;;
37;4;1.3714285714285714;-d;-rrt;;;;;;;;
37;5;1.3714285714285714;-d;-rrt;;;;;;;;
37;6;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
37;7;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;-rsd;-r;5
37;8;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
37;9;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
37;10;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;-rsd;-r;5
37;11;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
37;12;1.3714285714285714;-d;-rrt;;;;;;;;
37;13;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
37;14;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
37;15;1.3714285714285714;-d;-rrt;;;;;;;;
37;16;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
37;17;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
37;18;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
37;19;1.3333333333333333;-d;;;;;;;-rsd;-r;10
37;20;1.3333333333333333;-d;;;;;;;;;
37;21;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
37;22;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
37;23;1.3333333333333333;-d;;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
37;24;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
37;25;1.263157894736842;;-rrt;-ct;-cta;0.0;-ctb;3;;;
37;26;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;;;
37;27;1.3714285714285714;-d;-rrt;;;;;;;;
37;28;1.3714285714285714;-d;-rrt;;;;;;;;
37;29;1.2972972972972974;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;1
37;30;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
37;31;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
37;32;1.2972972972972974;-d;-rrt;;;;;;-rsd;-r;1
37;33;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;-rsd;-r;10
37;34;1.2972972972972974;-d;;-ct;-cta;0.33;-ctb;1;;;
37;35;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;10;;;
37;36;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;10;;;
37;37;1.2972972972972974;-d;;-ct;-cta;1.0;-ctb;3;;;
37;38;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
37;39;1.0;-d;-rrt;-ct;-cta;1.0;-ctb;10;-rsd;-r;10
38;0;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
38;1;1.3714285714285714;-d;-rrt;;;;;;;;
38;2;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
38;3;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
38;4;1.3714285714285714;-d;-rrt;;;;;;;;
38;5;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
38;6;1.3714285714285714;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
38;7;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
38;8;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
38;9;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
38;10;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
38;11;1.3714285714285714;-d;-rrt;;;;;;;;
38;12;1.3714285714285714;-d;-rrt;;;;;;;;
38;13;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;5
38;14;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;3;-rsd;-r;10
38;15;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
38;16;1.3714285714285714;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
38;17;1.3714285714285714;-d;-rrt;;;;;;;;
38;18;1.263157894736842;;-rrt;;;;;;;;
38;19;1.3714285714285714;-d;-rrt;;;;;;-rsd;-r;10
38;20;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;-rsd;-r;5
38;21;1.3333333333333333;-d;-rrt;-ct;-cta;1.0;-ctb;3;;;
38;22;1.3714285714285714;-d;-rrt;;;;;;;;
38;23;1.3714285714285714;-d;-rrt;;;;;;;;
38;24;1.3714285714285714;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;5
38;25;1.3333333333333333;-d;-rrt;-ct;-cta;0.67;-ctb;3;-rsd;-r;5
38;26;1.263157894736842;;-rrt;;;;;;-rsd;-r;5
